INSTANCE_NAME,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2582.cnf, 1494, 11454, 1245, 9960, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0024096, 0.88192, 0.0016064, 0.0080321, 0.37677, 0, 0.875, 0.875, 0.0024096, 0.031686, 0.002008, 0.0028112, 0.48091, 0.16684, 0.0053721, 0.14286, 0.2, 0.48091, 0.0014056, 0.02716, 0.0012048, 0.0016064, 0.48091, 0.875, 0.0054217, 0.035207, 0.0044177, 0.0064257, 0.0028902, 1.1422, 0.00080321, 0.013052, 1.583, 0.11012, 0.44963, 0.015267, 0.22222, 1.2882, 12.0153, 0.062819, 11, 14, 1.1167, 2577.8571, 0.20032, 1984, 3725, 3725, 1984, 2771, 2273, 2412, 16.8387, 0.051872, 15.809, 18.2832, 18.2832, 15.809, 17.7809, 15.9187, 16.446, 0.68235, 0.0089634, 0.65248, 0.71585, 0.68323, 0.681, 0.68276, 0.68193, 0.68222, 0.0099241, 0.15448, 0.0046271, 0.021361, 0.010035, 0.009652, 0.009907, 0.0097309, 0.009813, 0, 0, 0.50522, 0.50522, 0.50522, 0.1, 2, 0, 0.5, 0.8, 39.6057, 0.20904, 412.941, 0.064764, 414, 394, 434, 2.6977, 0.21593, 0.98912, 0.0053778, 38.7267, 0.10346, 416.119, 0.038872, 415, 396, 437, 1.2588, 0.38595, 0.98873, 0.0026542, 0.509, 0.72083
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2592.cnf, 750, 5750, 625, 5000, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0048, 0.88192, 0.0032, 0.016, 0.37677, 0, 0.875, 0.875, 0.0048, 0.029814, 0.0044, 0.0052, 0.47129, 0.16682, 0.0050189, 0.15385, 0.18182, 0.47129, 0.0028, 0.025555, 0.0026, 0.003, 0.47129, 0.875, 0.0108, 0.033127, 0.0098, 0.0118, 0.0057564, 1.1421, 0.0018, 0.025, 1.5667, 0.11012, 0.44935, 0.015873, 0.2, 1.2533, 8.9776, 0.12078, 7, 11, 1.4551, 2360.7143, 0.18732, 1753, 2848, 2848, 1753, 2804, 1783, 2470, 17.5528, 0.20329, 13.9002, 24.7718, 24.7718, 13.9002, 19.2643, 14.1357, 16.2592, 0.68233, 0.0086214, 0.66572, 0.70025, 0.6832, 0.68104, 0.68271, 0.68169, 0.68224, 0.0099061, 0.1371, 0.0066716, 0.014318, 0.010015, 0.0096533, 0.0099154, 0.0097337, 0.0098147, 0, 0, 0.7536, 0.9568, 0.9568, 0.1, 2, 0, 0.5, 0.8, 21.3752, 0.15141, 209.416, 0.057035, 210, 194, 225, 3.2291, 0.21759, 0.99022, 0.0039135, 20.7374, 0.13167, 208.58, 0.056497, 208, 193, 224, 1.8732, 0.40814, 0.98942, 0.0033951, 0.57441, 0.79143
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2599.cnf, 1932, 14812, 1610, 12880, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0018634, 0.88192, 0.0012422, 0.0062112, 0.37677, 0, 0.875, 0.875, 0.0018634, 0.031497, 0.0017081, 0.0020186, 0.50914, 0.16683, 0.0053019, 0.15385, 0.18182, 0.50914, 0.001087, 0.026997, 0.0010093, 0.0011646, 0.50914, 0.875, 0.0041925, 0.034997, 0.0038043, 0.0045807, 0.0022349, 1.1422, 0.00069876, 0.009705, 1.6247, 0.11012, 0.44959, 0.015873, 0.2, 1.3083, 14.3835, 0.11671, 11, 18, 1.8823, 2651.5, 0.14693, 2203, 3242, 3242, 2203, 3124, 2368, 2521, 17.1981, 0.069437, 15.5724, 19.4369, 19.4369, 15.5724, 17.5347, 16.3304, 17.2828, 0.68235, 0.0088879, 0.66611, 0.70077, 0.68332, 0.6808, 0.68275, 0.68194, 0.68227, 0.0099218, 0.14897, 0.0066209, 0.014892, 0.010113, 0.0096476, 0.0099008, 0.0097318, 0.0098119, 0, 0, 0.37453, 0.9205, 0.9205, 0.1, 2, 0, 0.5, 0.8, 49.8819, 0.1077, 534.72, 0.038154, 534.5, 508, 561, 2.471, 0.19515, 0.98848, 0.0026458, 51.3992, 0.29756, 532.748, 0.075367, 535, 508, 562, 1.1497, 0.44997, 0.98932, 0.00852, 0.48368, 0.66321
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2601.cnf, 1536, 11776, 1280, 10240, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0023437, 0.88192, 0.0015625, 0.0078125, 0.37677, 0, 0.875, 0.875, 0.0023437, 0.03294, 0.0021484, 0.0027344, 0.52832, 0.16685, 0.0054895, 0.14286, 0.18182, 0.52832, 0.0013672, 0.028235, 0.0012695, 0.0015625, 0.52832, 0.875, 0.0052734, 0.0366, 0.0047852, 0.00625, 0.0028114, 1.1423, 0.00087891, 0.012695, 1.6508, 0.11012, 0.44975, 0.015267, 0.2, 1.3056, 11.7568, 0.10856, 9, 14, 1.5616, 2829, 0.09529, 2476, 3157, 3157, 2476, 3030, 2547, 2935, 18.9449, 0.063141, 18.0865, 21.2702, 21.2702, 18.0865, 18.8962, 18.201, 18.2705, 0.68236, 0.0093624, 0.65249, 0.69989, 0.68349, 0.68092, 0.68275, 0.6817, 0.68227, 0.0099273, 0.15036, 0.0046261, 0.014604, 0.010022, 0.0095953, 0.009918, 0.0097321, 0.0098127, 0, 0, 0.20938, 0.40781, 0.40781, 0.1, 2, 0, 0.5, 0.8, 40.6206, 0.12304, 424.783, 0.036629, 424, 405, 446, 2.6267, 0.2207, 0.98885, 0.0028579, 39.5828, 0.10031, 425.528, 0.036851, 425.5, 405, 444, 1.2096, 0.3739, 0.98839, 0.002471, 0.50368, 0.72926
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2608.cnf, 1176, 9016, 980, 7840, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0030612, 0.88192, 0.0020408, 0.010204, 0.37677, 0, 0.875, 0.875, 0.0030612, 0.031497, 0.0028061, 0.0033163, 0.50914, 0.16683, 0.0053019, 0.15385, 0.18182, 0.50914, 0.0017857, 0.026997, 0.0016582, 0.0019133, 0.50914, 0.875, 0.0068878, 0.034997, 0.00625, 0.0075255, 0.0036716, 1.1422, 0.001148, 0.015944, 1.6348, 0.11012, 0.44959, 0.015873, 0.2, 1.3008, 12.1757, 0.13755, 8, 15, 1.8765, 2657, 0.066365, 2414, 2827, 2827, 2414, 2827, 2414, 2730, 21.0939, 0.17991, 17.7618, 26.4037, 26.4037, 17.7618, 26.4037, 17.7618, 19.1164, 0.68235, 0.0088801, 0.66618, 0.7006, 0.68335, 0.6807, 0.68284, 0.68174, 0.68226, 0.0099223, 0.14866, 0.0066191, 0.014597, 0.010119, 0.0096481, 0.0099136, 0.0097297, 0.0098122, 0, 0, 0.37041, 0.96735, 0.96735, 0.1, 2, 0, 0.5, 0.8, 31.9751, 0.46269, 325.573, 0.062965, 326, 307, 345, 2.8028, 0.21229, 0.98971, 0.014408, 30.9205, 0.10547, 324.824, 0.04889, 324, 304, 347, 1.4507, 0.43959, 0.98887, 0.0029353, 0.53239, 0.73333
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2622.cnf, 1218, 9338, 1015, 8120, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0029557, 0.88192, 0.0019704, 0.0098522, 0.37677, 0, 0.875, 0.875, 0.0029557, 0.034104, 0.0024631, 0.0034483, 0.53229, 0.16686, 0.005784, 0.14286, 0.2, 0.53229, 0.0017241, 0.029232, 0.0014778, 0.0019704, 0.53229, 0.875, 0.0066502, 0.037894, 0.0054187, 0.0078818, 0.0035458, 1.1423, 0.00098522, 0.01601, 1.6565, 0.11012, 0.44997, 0.015267, 0.22222, 1.3203, 10.7475, 0.099491, 9, 13, 1.4494, 1946, 0.32638, 1279, 3397, 3397, 1279, 2329, 1427, 1688, 15.4936, 0.11661, 14.3096, 20.5155, 20.5155, 14.3096, 15.2392, 14.6897, 14.9518, 0.68237, 0.0097854, 0.65229, 0.7166, 0.68345, 0.68084, 0.68281, 0.68158, 0.68228, 0.0099382, 0.1631, 0.004659, 0.021118, 0.01003, 0.009643, 0.0099211, 0.0097311, 0.0098129, 0, 0, 0.27488, 0.96749, 0.96749, 0.1, 2, 0, 0.5, 0.8, 32.7571, 0.13058, 338.29, 0.043428, 339, 320, 357, 2.7692, 0.21424, 0.98916, 0.0031204, 32.6004, 0.10619, 336.57, 0.044812, 336, 318, 355, 1.4138, 0.40004, 0.98879, 0.0026873, 0.52667, 0.7223
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2623.cnf, 864, 6624, 720, 5760, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0041667, 0.88192, 0.0027778, 0.013889, 0.37677, 0, 0.875, 0.875, 0.0041667, 0.03541, 0.0038194, 0.0052083, 0.48357, 0.16686, 0.0056222, 0.13333, 0.18182, 0.48357, 0.0024306, 0.030351, 0.0022569, 0.0029514, 0.48357, 0.875, 0.009375, 0.039344, 0.0085069, 0.011979, 0.0049992, 1.1425, 0.0015625, 0.023438, 1.5995, 0.11012, 0.44994, 0.014706, 0.2, 1.2826, 8.8248, 0.10454, 7, 10, 1.2805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68237, 0.0098233, 0.63859, 0.69972, 0.68413, 0.68092, 0.68274, 0.68162, 0.68225, 0.0099355, 0.14835, 0.0032227, 0.014469, 0.01011, 0.0095346, 0.009921, 0.0097338, 0.0098142, 0, 0, 0.53889, 0.96528, 0.96528, 0.1, 2, 0, 0.5, 0.8, 25.1116, 1.1683, 239.253, 0.063017, 239, 223, 255, 3.0709, 0.22609, 0.99318, 0.10352, 23.5917, 0.11887, 239.722, 0.066187, 240, 222, 257, 1.7918, 0.41714, 0.98947, 0.0035798, 0.56211, 0.78421
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2771.cnf, 1920, 14720, 1600, 12800, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.001875, 0.88192, 0.00125, 0.00625, 0.37677, 0, 0.875, 0.875, 0.001875, 0.034233, 0.0015625, 0.0021875, 0.53733, 0.16686, 0.0057474, 0.14286, 0.2, 0.53733, 0.0010938, 0.029342, 0.0009375, 0.00125, 0.53733, 0.875, 0.0042188, 0.038036, 0.0034375, 0.005, 0.0022494, 1.1424, 0.000625, 0.010156, 1.6676, 0.11012, 0.44996, 0.015267, 0.22222, 1.321, 13.6854, 0.12, 11, 17, 1.8278, 1768.0909, 0.36202, 1113, 3430, 2297, 1219, 2242, 1320, 1638, 15.4895, 0.06366, 14.2806, 17.2883, 17.1999, 14.4196, 16.3099, 14.607, 15.2304, 0.68237, 0.0097195, 0.65181, 0.71745, 0.6837, 0.68072, 0.68277, 0.68169, 0.68229, 0.0099391, 0.1609, 0.0046678, 0.02094, 0.010131, 0.0095796, 0.009918, 0.0097304, 0.0098117, 0, 0, 0.3175, 0.8375, 0.8375, 0.1, 2, 0, 0.5, 0.8, 49.2023, 0.11848, 530.911, 0.034363, 532, 508, 554, 2.4146, 0.21374, 0.98813, 0.0027143, 59.6822, 2.6991, 529.453, 0.07425, 533, 507, 555, 1.0498, 0.37682, 0.9841, 0.065406, 0.47974, 0.69922
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2789.cnf, 2880, 22080, 2400, 19200, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.00125, 0.88192, 0.00083333, 0.0041667, 0.37677, 0, 0.875, 0.875, 0.00125, 0.032275, 0.0010417, 0.0014583, 0.50444, 0.16684, 0.0054225, 0.14286, 0.2, 0.50444, 0.00072917, 0.027664, 0.000625, 0.00083333, 0.50444, 0.875, 0.0028125, 0.035861, 0.0022917, 0.0033333, 0.0014993, 1.1423, 0.00041667, 0.0067708, 1.6209, 0.11012, 0.44968, 0.015267, 0.22222, 1.2974, 16.322, 0.10362, 13, 19, 1.8648, 1874.4, 0.35635, 1268, 3242, 3242, 1282, 2236, 1283, 1709, 16.1459, 0.14886, 13.5596, 20.9728, 20.9728, 14.5164, 16.2498, 14.7016, 15.1845, 0.68236, 0.0092177, 0.65102, 0.71704, 0.68347, 0.68085, 0.68273, 0.68182, 0.68225, 0.0099248, 0.15162, 0.0047113, 0.021095, 0.010108, 0.009645, 0.0099093, 0.0097318, 0.0098131, 0, 0, 0.17958, 0.2525, 0.2525, 0.1, 2, 0, 0.5, 0.8, 75.9542, 0.55373, 792.053, 0.092696, 799, 766, 823, 2.2712, 0.22444, 0.98926, 0.014452, 72.2105, 0.085572, 797.586, 0.027206, 795, 770, 827, 0.85966, 0.39485, 0.98797, 0.0018846, 0.44926, 0.64225
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2796.cnf, 2712, 20792, 2260, 18080, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0013274, 0.88192, 0.00088496, 0.0044248, 0.37677, 0, 0.875, 0.875, 0.0013274, 0.031844, 0.0011062, 0.0015487, 0.49187, 0.16684, 0.0053492, 0.14286, 0.2, 0.49187, 0.00077434, 0.027294, 0.00066372, 0.00088496, 0.49187, 0.875, 0.0029867, 0.035382, 0.0024336, 0.0035398, 0.0015922, 1.1423, 0.00044248, 0.0071903, 1.6073, 0.11012, 0.44962, 0.015267, 0.22222, 1.2876, 16.332, 0.063648, 15, 18, 1.352, 3480, 0.099425, 3134, 3826, 3826, 3134, 3826, 3134, 3826, 17.7929, 0.085703, 16.268, 19.3178, 19.3178, 16.268, 19.3178, 16.268, 19.3178, 0.68235, 0.0091214, 0.65166, 0.71709, 0.6835, 0.68083, 0.68276, 0.68169, 0.68227, 0.009922, 0.14969, 0.0046275, 0.021097, 0.010117, 0.0096409, 0.0099127, 0.0097307, 0.0098116, 0, 0, 0.055752, 0.20973, 0.20973, 0.1, 2, 0, 0.5, 0.8, 67.1517, 0.11905, 748.297, 0.089363, 753, 723, 783, 2.3241, 0.23248, 0.98824, 0.0042474, 67.2632, 0.076628, 752.408, 0.030198, 755, 723, 777, 0.91581, 0.36805, 0.98835, 0.0019355, 0.45643, 0.6493
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2801.cnf, 1452, 11132, 1210, 9680, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0024793, 0.88192, 0.0016529, 0.0082645, 0.37677, 0, 0.875, 0.875, 0.0024793, 0.032141, 0.0022727, 0.0026859, 0.52367, 0.16684, 0.0054103, 0.15385, 0.18182, 0.52367, 0.0014463, 0.02755, 0.001343, 0.0015496, 0.52367, 0.875, 0.0055785, 0.035712, 0.005062, 0.006095, 0.0029739, 1.1423, 0.00092975, 0.012913, 1.6489, 0.11012, 0.44967, 0.015873, 0.2, 1.3065, 10.9289, 0.1065, 9, 13, 1.5038, 2284.4286, 0.068856, 2050, 2523, 2523, 2050, 2492, 2179, 2256, 17.1779, 0.087481, 15.6595, 20.3639, 20.3639, 15.6595, 18.2231, 16.1645, 16.7951, 0.68235, 0.0090851, 0.66592, 0.70004, 0.68365, 0.68056, 0.68275, 0.6818, 0.68222, 0.0099261, 0.15101, 0.0066176, 0.014599, 0.010119, 0.0095773, 0.0099114, 0.0097308, 0.0098134, 0, 0, 0.047934, 0.60579, 0.60579, 0.1, 2, 0, 0.5, 0.8, 39.3036, 0.17321, 401.675, 0.066081, 402, 381, 426, 2.6666, 0.23147, 0.98918, 0.0050503, 38.8256, 0.096941, 403.054, 0.041021, 403, 383, 424, 1.3153, 0.3998, 0.98886, 0.0024396, 0.51154, 0.73172
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2829.cnf, 2790, 21390, 2325, 18600, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0012903, 0.88192, 0.00086022, 0.0043011, 0.37677, 0, 0.875, 0.875, 0.0012903, 0.03369, 0.0010753, 0.0015054, 0.5381, 0.16686, 0.0056605, 0.14286, 0.2, 0.5381, 0.00075269, 0.028877, 0.00064516, 0.00086022, 0.5381, 0.875, 0.0029032, 0.037433, 0.0023656, 0.0034409, 0.0015479, 1.1423, 0.00043011, 0.0069892, 1.6568, 0.11012, 0.44988, 0.015267, 0.22222, 1.3147, 13.7143, 0.09464, 10, 16, 1.6475, 1832.1, 0.36059, 943, 3440, 3440, 1402, 2232, 1415, 1631, 14.9367, 0.076873, 13.6968, 17.1662, 17.1662, 14, 16.1054, 14.0307, 14.6291, 0.68237, 0.0096376, 0.65147, 0.7165, 0.68336, 0.68082, 0.68277, 0.68167, 0.68223, 0.0099336, 0.15683, 0.0045859, 0.021124, 0.010109, 0.0096485, 0.0099205, 0.0097317, 0.0098138, 0, 0, 0.13978, 0.45548, 0.45548, 0.1, 2, 0, 0.5, 0.8, 97.4571, 3.2208, 765.621, 0.09044, 772, 736, 798, 2.3464, 0.36271, 1.0536, 0.73416, 70.8392, 0.086383, 775.182, 0.02997, 774, 749, 809, 0.91749, 0.37821, 0.98847, 0.0020192, 0.45227, 0.64404
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2836.cnf, 1710, 13110, 1425, 11400, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0021053, 0.88192, 0.0014035, 0.0070175, 0.37677, 0, 0.875, 0.875, 0.0021053, 0.032743, 0.0019298, 0.0024561, 0.52551, 0.16684, 0.0054617, 0.14286, 0.18182, 0.52551, 0.0012281, 0.028066, 0.0011404, 0.0014035, 0.52551, 0.875, 0.0047368, 0.036381, 0.0042982, 0.005614, 0.0025253, 1.1423, 0.00078947, 0.011404, 1.6564, 0.11012, 0.44973, 0.015267, 0.2, 1.3043, 15.1756, 0.13005, 11, 19, 2.0124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68236, 0.0093024, 0.65134, 0.70052, 0.68334, 0.68069, 0.68284, 0.68166, 0.68227, 0.0099272, 0.1504, 0.0047562, 0.01459, 0.010113, 0.0096481, 0.0099261, 0.0097284, 0.0098135, 0, 0, 0.075789, 0.075789, 0.075789, 0.1, 2, 0, 0.5, 0.8, 44.2765, 0.12192, 473.389, 0.03634, 473, 452, 496, 2.5323, 0.19903, 0.9885, 0.0026908, 43.9431, 0.097777, 473.673, 0.038862, 474, 450, 496, 1.1148, 0.37871, 0.98833, 0.002379, 0.49444, 0.70288
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2875.cnf, 642, 4922, 535, 4280, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0056075, 0.88192, 0.0037383, 0.018692, 0.37677, 0, 0.875, 0.875, 0.0056075, 0.036028, 0.0046729, 0.0065421, 0.53233, 0.16689, 0.006142, 0.14286, 0.2, 0.53233, 0.003271, 0.030881, 0.0028037, 0.0037383, 0.53233, 0.875, 0.012617, 0.040031, 0.01028, 0.014953, 0.0067282, 1.1425, 0.0018692, 0.030374, 1.6561, 0.11013, 0.4503, 0.015267, 0.22222, 1.3493, 9.0393, 0.13942, 7, 11, 1.5695, 2480.4286, 0.1486, 2277, 3368, 3368, 2277, 2491, 2284, 2312, 19.3829, 0.14063, 15.6388, 24.4752, 24.4752, 15.6388, 21.5829, 16.9253, 19.1372, 0.68238, 0.010035, 0.65205, 0.71593, 0.68367, 0.68072, 0.68286, 0.68206, 0.68226, 0.0099624, 0.18235, 0.0046619, 0.021365, 0.010137, 0.0095844, 0.0098239, 0.0097257, 0.0098107, 0, 0, 0.93458, 0.94953, 0.94953, 0.1, 2, 0, 0.5, 0.8, 19.0244, 1.1647, 178.463, 0.066771, 178, 165, 193, 3.3827, 0.20946, 0.98994, 0.02674, 18.2776, 1.2928, 178.3, 0.067314, 179, 164, 192, 2.0283, 0.41487, 0.98858, 0.02961, 0.59255, 0.79951
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2908.cnf, 2478, 18998, 2065, 16520, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0014528, 0.88192, 0.00096852, 0.0048426, 0.37677, 0, 0.875, 0.875, 0.0014528, 0.032805, 0.0012107, 0.0016949, 0.51237, 0.16685, 0.0055101, 0.14286, 0.2, 0.51237, 0.00084746, 0.028118, 0.00072639, 0.00096852, 0.51237, 0.875, 0.0032688, 0.036449, 0.0026634, 0.0038741, 0.0017427, 1.1423, 0.00048426, 0.0078692, 1.6371, 0.11012, 0.44975, 0.015267, 0.22222, 1.2979, 13.0271, 0.088967, 10, 15, 1.545, 1783.3333, 0.37876, 984, 3115, 2984, 1140, 2306, 1349, 1508, 15.1616, 0.078614, 13.7754, 17.4042, 16.745, 13.9093, 16.6917, 14.2961, 14.7235, 0.68236, 0.0093479, 0.65084, 0.71658, 0.68334, 0.68095, 0.68278, 0.68165, 0.68223, 0.0099281, 0.15353, 0.0047089, 0.021124, 0.010038, 0.0096487, 0.0099196, 0.009731, 0.0098143, 0, 0, 0.12542, 0.6, 0.6, 0.1, 2, 0, 0.5, 0.8, 82.1824, 3.0229, 681.059, 0.083887, 685.5, 657, 715, 2.3811, 0.33964, 1.0373, 0.61876, 63.7229, 0.081728, 685.054, 0.032491, 685, 656, 715, 0.93878, 0.38789, 0.98842, 0.0019055, 0.45922, 0.6514
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2912.cnf, 1308, 10028, 1090, 8720, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0027523, 0.88192, 0.0018349, 0.0091743, 0.37677, 0, 0.875, 0.875, 0.0027523, 0.030914, 0.0025229, 0.0029817, 0.496, 0.16683, 0.0052038, 0.15385, 0.18182, 0.496, 0.0016055, 0.026497, 0.0014908, 0.0017202, 0.496, 0.875, 0.0061927, 0.034349, 0.0056193, 0.0067661, 0.003301, 1.1422, 0.0010321, 0.014335, 1.5959, 0.11012, 0.4495, 0.015873, 0.2, 1.2766, 10.8062, 0.097065, 8, 12, 1.3761, 2206.625, 0.26113, 1460, 3405, 3405, 1460, 2672, 1987, 2083, 16.5467, 0.06915, 14.8691, 18.0644, 18.0644, 14.8691, 18.0389, 15.7575, 16.212, 0.68235, 0.008976, 0.66499, 0.70098, 0.6833, 0.68102, 0.68278, 0.68168, 0.68223, 0.0099135, 0.14255, 0.0066718, 0.014469, 0.010024, 0.009651, 0.0099133, 0.0097299, 0.009813, 0, 0, 0.16606, 0.5789, 0.5789, 0.1, 2, 0, 0.5, 0.8, 34.5773, 0.11861, 362.984, 0.044154, 364, 342, 384, 2.7571, 0.19535, 0.98891, 0.0028279, 34.4111, 0.15134, 362.021, 0.064604, 363, 342, 384, 1.3665, 0.42174, 0.98895, 0.0045491, 0.51324, 0.75521
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2954.cnf, 2124, 16284, 1770, 14160, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0016949, 0.88192, 0.0011299, 0.0056497, 0.37677, 0, 0.875, 0.875, 0.0016949, 0.031939, 0.0014124, 0.0019774, 0.49959, 0.16684, 0.005403, 0.14286, 0.2, 0.49959, 0.0009887, 0.027376, 0.00084746, 0.0011299, 0.49959, 0.875, 0.0038136, 0.035488, 0.0031073, 0.0045198, 0.002033, 1.1422, 0.00056497, 0.0091808, 1.5962, 0.11012, 0.44965, 0.015267, 0.22222, 1.2902, 13.6077, 0.14023, 10, 18, 1.9489, 1841.1, 0.42184, 997, 3576, 3576, 1051, 1940, 1256, 1879, 16.2657, 0.146, 14.3426, 22.1921, 22.1921, 14.429, 16.2742, 14.6935, 15.6839, 0.68236, 0.0092698, 0.65124, 0.71674, 0.68328, 0.68098, 0.68273, 0.68178, 0.68223, 0.0099205, 0.1502, 0.0047654, 0.021116, 0.010026, 0.0096504, 0.0099095, 0.0097327, 0.0098135, 0, 0, 0.2435, 0.97288, 0.97288, 0.1, 2, 0, 0.5, 0.8, 69.3692, 3.0217, 586.117, 0.07711, 588, 562, 614, 2.4336, 0.33139, 1.1109, 1.6141, 55.4505, 0.092518, 587.941, 0.037553, 588, 558, 615, 1.062, 0.38246, 0.98867, 0.0022355, 0.47606, 0.69543
instances/Sat_Data/UBCSAT_INSTANCES/smallworlds/SWlin2006.2964.cnf, 2292, 17572, 1910, 15280, 0.2, 0.15, 0.125, 1, 0, 1, 1, 0, 0.0015707, 0.88192, 0.0010471, 0.0052356, 0.37677, 0, 0.875, 0.875, 0.0015707, 0.030746, 0.0013089, 0.0017016, 0.48286, 0.16683, 0.0052404, 0.15385, 0.2, 0.48286, 0.00091623, 0.026354, 0.00078534, 0.00098167, 0.48286, 0.875, 0.003534, 0.034162, 0.0028796, 0.0038613, 0.0018838, 1.1422, 0.00052356, 0.0081806, 1.5954, 0.11012, 0.44952, 0.015873, 0.22222, 1.2796, 13.6464, 0.076423, 12, 16, 1.4249, 1830.6667, 0.2486, 1053, 2682, 2539, 1375, 2220, 1582, 1716, 15.2869, 0.083437, 13.269, 18.4464, 16.3738, 14.1511, 16.1585, 14.4671, 15.2507, 0.68234, 0.0087214, 0.66559, 0.71753, 0.68359, 0.68088, 0.68272, 0.68174, 0.68222, 0.0099186, 0.14933, 0.0065093, 0.020935, 0.010103, 0.0095807, 0.0099114, 0.0097335, 0.009814, 0, 0, 0.098953, 0.90733, 0.90733, 0.1, 2, 0, 0.5, 0.8, 70.6218, 2.6471, 630.622, 0.079805, 635, 606, 662, 2.3464, 0.30539, 1.0114, 0.32089, 67.4222, 1.8841, 631.467, 0.081337, 633.5, 609, 662, 1.0095, 0.65679, 0.99373, 0.074252, 0.47157, 0.68326
